fecha,PVPC_DEF,PVPC_2_PED_NOC,PVPC_ELEC_NOC,date
2017-02-21 06:00:00+01:00,114.55,65.13,61.8,2017-02-21 06:00:00+01:00
2017-02-21 07:00:00+01:00,126.59,76.86,81.47,2017-02-21 07:00:00+01:00
2017-02-21 08:00:00+01:00,125.9,76.9,80.88,2017-02-21 08:00:00+01:00
2017-02-21 09:00:00+01:00,124.42,75.76,79.4,2017-02-21 09:00:00+01:00
2017-02-21 10:00:00+01:00,120.78,72.52,75.8,2017-02-21 10:00:00+01:00
2017-02-21 11:00:00+01:00,121.23,72.96,76.25,2017-02-21 11:00:00+01:00
2017-02-21 12:00:00+01:00,118.52,137.19,73.53,2017-02-21 12:00:00+01:00
2017-02-21 13:00:00+01:00,118.1,136.84,136.84,2017-02-21 13:00:00+01:00
2017-02-21 14:00:00+01:00,116.95,135.67,135.67,2017-02-21 14:00:00+01:00
2017-02-21 15:00:00+01:00,115.45,134.16,134.16,2017-02-21 15:00:00+01:00
2017-02-21 16:00:00+01:00,114.13,132.83,132.83,2017-02-21 16:00:00+01:00
2017-02-21 17:00:00+01:00,114.37,133.01,133.01,2017-02-21 17:00:00+01:00
2017-02-21 18:00:00+01:00,122.22,140.92,140.92,2017-02-21 18:00:00+01:00
2017-02-21 19:00:00+01:00,127.83,146.63,146.63,2017-02-21 19:00:00+01:00
2017-02-21 20:00:00+01:00,128.69,147.63,147.63,2017-02-21 20:00:00+01:00
2017-02-21 21:00:00+01:00,128.68,147.68,147.68,2017-02-21 21:00:00+01:00
2017-02-21 22:00:00+01:00,124.69,74.77,143.7,2017-02-21 22:00:00+01:00
2017-02-21 23:00:00+01:00,119.12,69.57,73.92,2017-02-21 23:00:00+01:00
2017-02-22 00:00:00+01:00,110.7,61.28,65.45,2017-02-22 00:00:00+01:00
2017-02-22 01:00:00+01:00,109.65,60.23,56.9,2017-02-22 01:00:00+01:00
2017-02-22 02:00:00+01:00,108.19,58.78,55.55,2017-02-22 02:00:00+01:00
2017-02-22 03:00:00+01:00,107.43,58.06,54.85,2017-02-22 03:00:00+01:00
2017-02-22 04:00:00+01:00,107.84,58.44,55.22,2017-02-22 04:00:00+01:00
2017-02-22 05:00:00+01:00,108.95,59.56,56.3,2017-02-22 05:00:00+01:00
2017-02-22 06:00:00+01:00,118.51,68.87,65.42,2017-02-22 06:00:00+01:00
2017-02-22 07:00:00+01:00,125.85,76.14,80.78,2017-02-22 07:00:00+01:00
2017-02-22 08:00:00+01:00,125.42,76.44,80.39,2017-02-22 08:00:00+01:00
2017-02-22 09:00:00+01:00,123.84,75.2,78.8,2017-02-22 09:00:00+01:00
2017-02-22 10:00:00+01:00,121.48,73.06,76.48,2017-02-22 10:00:00+01:00
2017-02-22 11:00:00+01:00,117.56,69.32,72.55,2017-02-22 11:00:00+01:00
2017-02-22 12:00:00+01:00,115.79,134.45,70.78,2017-02-22 12:00:00+01:00
2017-02-22 13:00:00+01:00,116.5,135.22,135.22,2017-02-22 13:00:00+01:00
2017-02-22 14:00:00+01:00,114.93,133.63,133.63,2017-02-22 14:00:00+01:00
2017-02-22 15:00:00+01:00,114.62,133.38,133.38,2017-02-22 15:00:00+01:00
2017-02-22 16:00:00+01:00,114.24,132.99,132.99,2017-02-22 16:00:00+01:00
2017-02-22 17:00:00+01:00,117.93,136.66,136.66,2017-02-22 17:00:00+01:00
2017-02-22 18:00:00+01:00,123.62,142.39,142.39,2017-02-22 18:00:00+01:00
2017-02-22 19:00:00+01:00,129.03,147.91,147.91,2017-02-22 19:00:00+01:00
2017-02-22 20:00:00+01:00,133.45,152.36,152.36,2017-02-22 20:00:00+01:00
2017-02-22 21:00:00+01:00,132.43,151.4,151.4,2017-02-22 21:00:00+01:00
2017-02-22 22:00:00+01:00,130.06,79.97,149.13,2017-02-22 22:00:00+01:00
2017-02-22 23:00:00+01:00,126.58,76.64,81.41,2017-02-22 23:00:00+01:00
2017-02-23 00:00:00+01:00,128.55,78.26,83.39,2017-02-23 00:00:00+01:00
2017-02-23 01:00:00+01:00,122.97,72.87,69.21,2017-02-23 01:00:00+01:00
2017-02-23 02:00:00+01:00,117.78,67.87,64.31,2017-02-23 02:00:00+01:00
2017-02-23 03:00:00+01:00,115.23,65.43,61.89,2017-02-23 03:00:00+01:00
2017-02-23 04:00:00+01:00,115.04,65.25,61.77,2017-02-23 04:00:00+01:00
2017-02-23 05:00:00+01:00,118.0,68.13,64.56,2017-02-23 05:00:00+01:00
2017-02-23 06:00:00+01:00,127.68,77.63,73.87,2017-02-23 06:00:00+01:00
2017-02-23 07:00:00+01:00,127.92,78.13,82.8,2017-02-23 07:00:00+01:00
2017-02-23 08:00:00+01:00,124.56,75.67,79.54,2017-02-23 08:00:00+01:00
2017-02-23 09:00:00+01:00,124.09,75.44,79.06,2017-02-23 09:00:00+01:00
2017-02-23 10:00:00+01:00,122.72,74.34,77.74,2017-02-23 10:00:00+01:00
2017-02-23 11:00:00+01:00,122.78,74.39,77.79,2017-02-23 11:00:00+01:00
2017-02-23 12:00:00+01:00,122.49,141.19,77.5,2017-02-23 12:00:00+01:00
2017-02-23 13:00:00+01:00,123.06,141.83,141.83,2017-02-23 13:00:00+01:00
2017-02-23 14:00:00+01:00,123.29,142.05,142.05,2017-02-23 14:00:00+01:00
2017-02-23 15:00:00+01:00,122.49,141.25,141.25,2017-02-23 15:00:00+01:00
2017-02-23 16:00:00+01:00,121.98,140.73,140.73,2017-02-23 16:00:00+01:00
2017-02-23 17:00:00+01:00,121.61,140.3,140.3,2017-02-23 17:00:00+01:00
2017-02-23 18:00:00+01:00,122.65,141.35,141.35,2017-02-23 18:00:00+01:00
2017-02-23 19:00:00+01:00,125.27,144.12,144.12,2017-02-23 19:00:00+01:00
2017-02-23 20:00:00+01:00,126.87,145.72,145.72,2017-02-23 20:00:00+01:00
2017-02-23 21:00:00+01:00,126.75,145.73,145.73,2017-02-23 21:00:00+01:00
2017-02-23 22:00:00+01:00,122.21,72.39,141.19,2017-02-23 22:00:00+01:00
2017-02-23 23:00:00+01:00,117.95,68.33,72.78,2017-02-23 23:00:00+01:00
2017-02-24 00:00:00+01:00,118.39,68.63,73.19,2017-02-24 00:00:00+01:00
2017-02-24 01:00:00+01:00,114.21,64.58,61.16,2017-02-24 01:00:00+01:00
2017-02-24 02:00:00+01:00,109.31,59.84,56.53,2017-02-24 02:00:00+01:00
2017-02-24 03:00:00+01:00,107.76,58.32,55.06,2017-02-24 03:00:00+01:00
2017-02-24 04:00:00+01:00,106.53,57.15,53.88,2017-02-24 04:00:00+01:00
2017-02-24 05:00:00+01:00,108.13,58.72,55.49,2017-02-24 05:00:00+01:00
2017-02-24 06:00:00+01:00,116.67,67.04,63.54,2017-02-24 06:00:00+01:00
2017-02-24 07:00:00+01:00,124.17,74.4,79.05,2017-02-24 07:00:00+01:00
2017-02-24 08:00:00+01:00,124.0,74.86,78.93,2017-02-24 08:00:00+01:00
2017-02-24 09:00:00+01:00,124.13,75.26,79.04,2017-02-24 09:00:00+01:00
2017-02-24 10:00:00+01:00,123.02,74.33,77.97,2017-02-24 10:00:00+01:00
2017-02-24 11:00:00+01:00,122.46,73.73,77.4,2017-02-24 11:00:00+01:00
2017-02-24 12:00:00+01:00,121.07,139.82,76.01,2017-02-24 12:00:00+01:00
2017-02-24 13:00:00+01:00,119.32,138.11,138.11,2017-02-24 13:00:00+01:00
2017-02-24 14:00:00+01:00,118.11,136.9,136.9,2017-02-24 14:00:00+01:00
2017-02-24 15:00:00+01:00,116.97,135.8,135.8,2017-02-24 15:00:00+01:00
2017-02-24 16:00:00+01:00,109.62,128.39,128.39,2017-02-24 16:00:00+01:00
2017-02-24 17:00:00+01:00,115.54,134.36,134.36,2017-02-24 17:00:00+01:00
2017-02-24 18:00:00+01:00,124.32,143.16,143.16,2017-02-24 18:00:00+01:00
2017-02-24 19:00:00+01:00,125.48,144.4,144.4,2017-02-24 19:00:00+01:00
2017-02-24 20:00:00+01:00,120.57,139.44,139.44,2017-02-24 20:00:00+01:00
2017-02-24 21:00:00+01:00,118.99,137.89,137.89,2017-02-24 21:00:00+01:00
2017-02-24 22:00:00+01:00,118.73,68.83,137.73,2017-02-24 22:00:00+01:00
2017-02-24 23:00:00+01:00,117.83,68.03,72.61,2017-02-24 23:00:00+01:00
2017-02-25 00:00:00+01:00,124.02,73.62,78.75,2017-02-25 00:00:00+01:00
2017-02-25 01:00:00+01:00,120.34,70.12,66.39,2017-02-25 01:00:00+01:00
2017-02-25 02:00:00+01:00,115.68,65.68,62.05,2017-02-25 02:00:00+01:00
2017-02-25 03:00:00+01:00,114.57,64.57,60.98,2017-02-25 03:00:00+01:00
2017-02-25 04:00:00+01:00,111.91,62.05,58.49,2017-02-25 04:00:00+01:00
2017-02-25 05:00:00+01:00,112.69,62.79,59.26,2017-02-25 05:00:00+01:00
2017-02-25 06:00:00+01:00,112.15,62.38,58.91,2017-02-25 06:00:00+01:00
2017-02-25 07:00:00+01:00,116.01,66.06,70.71,2017-02-25 07:00:00+01:00
2017-02-25 08:00:00+01:00,113.39,63.84,68.14,2017-02-25 08:00:00+01:00
2017-02-25 09:00:00+01:00,123.18,73.2,77.94,2017-02-25 09:00:00+01:00
2017-02-25 10:00:00+01:00,124.26,74.42,79.08,2017-02-25 10:00:00+01:00
2017-02-25 11:00:00+01:00,121.73,72.13,76.56,2017-02-25 11:00:00+01:00
2017-02-25 12:00:00+01:00,116.82,135.7,71.66,2017-02-25 12:00:00+01:00
2017-02-25 13:00:00+01:00,118.67,137.57,137.57,2017-02-25 13:00:00+01:00
2017-02-25 14:00:00+01:00,118.11,137.06,137.06,2017-02-25 14:00:00+01:00
2017-02-25 15:00:00+01:00,117.42,136.36,136.36,2017-02-25 15:00:00+01:00
2017-02-25 16:00:00+01:00,114.51,133.41,133.41,2017-02-25 16:00:00+01:00
2017-02-25 17:00:00+01:00,115.74,134.72,134.72,2017-02-25 17:00:00+01:00
2017-02-25 18:00:00+01:00,121.57,140.56,140.56,2017-02-25 18:00:00+01:00
2017-02-25 19:00:00+01:00,127.33,146.37,146.37,2017-02-25 19:00:00+01:00
2017-02-25 20:00:00+01:00,127.94,146.99,146.99,2017-02-25 20:00:00+01:00
2017-02-25 21:00:00+01:00,128.93,148.06,148.06,2017-02-25 21:00:00+01:00
2017-02-25 22:00:00+01:00,129.68,79.0,148.87,2017-02-25 22:00:00+01:00
2017-02-25 23:00:00+01:00,129.21,78.49,83.95,2017-02-25 23:00:00+01:00
2017-02-26 00:00:00+01:00,126.19,75.68,80.98,2017-02-26 00:00:00+01:00
2017-02-26 01:00:00+01:00,122.17,71.74,67.91,2017-02-26 01:00:00+01:00
2017-02-26 02:00:00+01:00,117.6,67.45,63.82,2017-02-26 02:00:00+01:00
2017-02-26 03:00:00+01:00,114.94,64.92,61.32,2017-02-26 03:00:00+01:00
2017-02-26 04:00:00+01:00,114.2,64.22,60.64,2017-02-26 04:00:00+01:00
2017-02-26 05:00:00+01:00,113.93,64.02,60.49,2017-02-26 05:00:00+01:00
2017-02-26 06:00:00+01:00,113.95,64.04,60.51,2017-02-26 06:00:00+01:00
2017-02-26 07:00:00+01:00,111.31,61.69,66.01,2017-02-26 07:00:00+01:00
2017-02-26 08:00:00+01:00,110.49,60.92,65.2,2017-02-26 08:00:00+01:00
2017-02-26 09:00:00+01:00,114.41,64.65,69.13,2017-02-26 09:00:00+01:00
2017-02-26 10:00:00+01:00,121.14,71.0,75.89,2017-02-26 10:00:00+01:00
2017-02-26 11:00:00+01:00,119.6,69.6,74.37,2017-02-26 11:00:00+01:00
2017-02-26 12:00:00+01:00,118.57,137.57,73.34,2017-02-26 12:00:00+01:00
2017-02-26 13:00:00+01:00,118.7,137.71,137.71,2017-02-26 13:00:00+01:00
2017-02-26 14:00:00+01:00,116.79,135.78,135.78,2017-02-26 14:00:00+01:00
2017-02-26 15:00:00+01:00,111.45,130.37,130.37,2017-02-26 15:00:00+01:00
2017-02-26 16:00:00+01:00,110.01,128.92,128.92,2017-02-26 16:00:00+01:00
2017-02-26 17:00:00+01:00,111.15,130.07,130.07,2017-02-26 17:00:00+01:00
2017-02-26 18:00:00+01:00,112.76,131.65,131.65,2017-02-26 18:00:00+01:00
2017-02-26 19:00:00+01:00,123.37,142.38,142.38,2017-02-26 19:00:00+01:00
2017-02-26 20:00:00+01:00,126.05,145.08,145.08,2017-02-26 20:00:00+01:00
2017-02-26 21:00:00+01:00,126.56,145.67,145.67,2017-02-26 21:00:00+01:00
2017-02-26 22:00:00+01:00,126.46,76.13,145.62,2017-02-26 22:00:00+01:00
2017-02-26 23:00:00+01:00,118.5,68.55,73.25,2017-02-26 23:00:00+01:00
2017-02-27 00:00:00+01:00,122.04,71.79,76.77,2017-02-27 00:00:00+01:00
2017-02-27 01:00:00+01:00,111.16,61.34,57.85,2017-02-27 01:00:00+01:00
2017-02-27 02:00:00+01:00,109.49,59.75,56.32,2017-02-27 02:00:00+01:00
2017-02-27 03:00:00+01:00,107.73,58.08,54.7,2017-02-27 03:00:00+01:00
2017-02-27 04:00:00+01:00,105.33,55.75,52.45,2017-02-27 04:00:00+01:00
2017-02-27 05:00:00+01:00,105.17,55.69,52.44,2017-02-27 05:00:00+01:00
2017-02-27 06:00:00+01:00,109.07,59.72,56.46,2017-02-27 06:00:00+01:00
2017-02-27 07:00:00+01:00,118.29,68.9,73.13,2017-02-27 07:00:00+01:00
2017-02-27 08:00:00+01:00,115.28,66.59,70.2,2017-02-27 08:00:00+01:00
2017-02-27 09:00:00+01:00,116.76,68.34,71.76,2017-02-27 09:00:00+01:00
2017-02-27 10:00:00+01:00,115.36,67.12,70.34,2017-02-27 10:00:00+01:00
2017-02-27 11:00:00+01:00,113.13,65.08,68.12,2017-02-27 11:00:00+01:00
2017-02-27 12:00:00+01:00,112.66,131.3,67.66,2017-02-27 12:00:00+01:00
2017-02-27 13:00:00+01:00,109.1,127.7,127.7,2017-02-27 13:00:00+01:00
2017-02-27 14:00:00+01:00,106.69,125.27,125.27,2017-02-27 14:00:00+01:00
2017-02-27 15:00:00+01:00,103.1,121.71,121.71,2017-02-27 15:00:00+01:00
2017-02-27 16:00:00+01:00,102.59,121.15,121.15,2017-02-27 16:00:00+01:00
2017-02-27 17:00:00+01:00,102.93,121.5,121.5,2017-02-27 17:00:00+01:00
2017-02-27 18:00:00+01:00,111.37,129.94,129.94,2017-02-27 18:00:00+01:00
2017-02-27 19:00:00+01:00,118.12,136.78,136.78,2017-02-27 19:00:00+01:00
2017-02-27 20:00:00+01:00,116.78,135.56,135.56,2017-02-27 20:00:00+01:00
2017-02-27 21:00:00+01:00,112.86,131.65,131.65,2017-02-27 21:00:00+01:00
2017-02-27 22:00:00+01:00,111.2,61.87,130.07,2017-02-27 22:00:00+01:00
2017-02-27 23:00:00+01:00,107.54,58.44,62.28,2017-02-27 23:00:00+01:00
2017-02-28 00:00:00+01:00,101.95,52.88,56.63,2017-02-28 00:00:00+01:00
2017-02-28 01:00:00+01:00,100.25,51.21,48.17,2017-02-28 01:00:00+01:00
2017-02-28 02:00:00+01:00,97.5,48.59,45.63,2017-02-28 02:00:00+01:00
2017-02-28 03:00:00+01:00,88.96,40.44,37.7,2017-02-28 03:00:00+01:00
2017-02-28 04:00:00+01:00,86.87,38.45,35.8,2017-02-28 04:00:00+01:00
2017-02-28 05:00:00+01:00,92.16,43.54,40.77,2017-02-28 05:00:00+01:00
2017-02-28 06:00:00+01:00,102.07,53.19,50.2,2017-02-28 06:00:00+01:00
2017-02-28 07:00:00+01:00,107.77,58.82,62.56,2017-02-28 07:00:00+01:00
2017-02-28 08:00:00+01:00,106.96,58.62,61.86,2017-02-28 08:00:00+01:00
2017-02-28 09:00:00+01:00,108.77,60.61,63.7,2017-02-28 09:00:00+01:00
2017-02-28 10:00:00+01:00,109.01,61.08,63.99,2017-02-28 10:00:00+01:00
2017-02-28 11:00:00+01:00,104.82,57.01,59.78,2017-02-28 11:00:00+01:00
2017-02-28 12:00:00+01:00,102.73,121.29,57.69,2017-02-28 12:00:00+01:00
2017-02-28 13:00:00+01:00,102.53,121.14,121.14,2017-02-28 13:00:00+01:00
2017-02-28 14:00:00+01:00,103.49,122.1,122.1,2017-02-28 14:00:00+01:00
2017-02-28 15:00:00+01:00,102.55,121.16,121.16,2017-02-28 15:00:00+01:00
2017-02-28 16:00:00+01:00,102.47,121.08,121.08,2017-02-28 16:00:00+01:00
2017-02-28 17:00:00+01:00,102.82,121.39,121.39,2017-02-28 17:00:00+01:00
2017-02-28 18:00:00+01:00,112.8,131.43,131.43,2017-02-28 18:00:00+01:00
2017-02-28 19:00:00+01:00,118.51,137.24,137.24,2017-02-28 19:00:00+01:00
2017-02-28 20:00:00+01:00,119.46,138.32,138.32,2017-02-28 20:00:00+01:00
2017-02-28 21:00:00+01:00,120.91,139.84,139.84,2017-02-28 21:00:00+01:00
2017-02-28 22:00:00+01:00,118.72,69.06,137.68,2017-02-28 22:00:00+01:00
2017-02-28 23:00:00+01:00,114.88,65.51,69.66,2017-02-28 23:00:00+01:00
2017-03-01 00:00:00+01:00,116.62,66.7,71.34,2017-03-01 00:00:00+01:00
2017-03-01 01:00:00+01:00,110.32,60.75,57.37,2017-03-01 01:00:00+01:00
2017-03-01 02:00:00+01:00,108.17,58.76,55.48,2017-03-01 02:00:00+01:00
2017-03-01 03:00:00+01:00,107.71,58.37,55.15,2017-03-01 03:00:00+01:00
2017-03-01 04:00:00+01:00,107.73,58.45,55.22,2017-03-01 04:00:00+01:00
2017-03-01 05:00:00+01:00,108.94,59.66,56.39,2017-03-01 05:00:00+01:00
2017-03-01 06:00:00+01:00,119.5,69.99,66.57,2017-03-01 06:00:00+01:00
2017-03-01 07:00:00+01:00,121.41,71.89,76.26,2017-03-01 07:00:00+01:00
2017-03-01 08:00:00+01:00,119.35,70.44,74.27,2017-03-01 08:00:00+01:00
2017-03-01 09:00:00+01:00,119.0,70.31,73.91,2017-03-01 09:00:00+01:00
2017-03-01 10:00:00+01:00,118.97,70.42,73.91,2017-03-01 10:00:00+01:00
2017-03-01 11:00:00+01:00,117.2,68.77,72.15,2017-03-01 11:00:00+01:00
2017-03-01 12:00:00+01:00,113.84,132.53,68.78,2017-03-01 12:00:00+01:00
2017-03-01 13:00:00+01:00,114.1,132.8,132.8,2017-03-01 13:00:00+01:00
2017-03-01 14:00:00+01:00,113.76,132.51,132.51,2017-03-01 14:00:00+01:00
2017-03-01 15:00:00+01:00,111.74,130.47,130.47,2017-03-01 15:00:00+01:00
2017-03-01 16:00:00+01:00,107.47,126.11,126.11,2017-03-01 16:00:00+01:00
2017-03-01 17:00:00+01:00,110.25,128.92,128.92,2017-03-01 17:00:00+01:00
2017-03-01 18:00:00+01:00,116.76,135.48,135.48,2017-03-01 18:00:00+01:00
2017-03-01 19:00:00+01:00,120.51,139.2,139.2,2017-03-01 19:00:00+01:00
2017-03-01 20:00:00+01:00,121.13,139.94,139.94,2017-03-01 20:00:00+01:00
2017-03-01 21:00:00+01:00,123.15,142.04,142.04,2017-03-01 21:00:00+01:00
2017-03-01 22:00:00+01:00,121.9,72.11,140.89,2017-03-01 22:00:00+01:00
2017-03-01 23:00:00+01:00,120.44,70.65,75.27,2017-03-01 23:00:00+01:00
2017-03-02 00:00:00+01:00,123.3,73.24,78.09,2017-03-02 00:00:00+01:00
2017-03-02 01:00:00+01:00,120.26,70.47,66.88,2017-03-02 01:00:00+01:00
2017-03-02 02:00:00+01:00,114.24,64.67,61.3,2017-03-02 02:00:00+01:00
2017-03-02 03:00:00+01:00,111.45,62.06,58.77,2017-03-02 03:00:00+01:00
2017-03-02 04:00:00+01:00,111.95,62.6,59.33,2017-03-02 04:00:00+01:00
2017-03-02 05:00:00+01:00,119.31,69.69,66.28,2017-03-02 05:00:00+01:00
2017-03-02 06:00:00+01:00,120.41,70.93,67.53,2017-03-02 06:00:00+01:00
2017-03-02 07:00:00+01:00,121.73,72.2,76.58,2017-03-02 07:00:00+01:00
2017-03-02 08:00:00+01:00,121.43,72.51,76.37,2017-03-02 08:00:00+01:00
2017-03-02 09:00:00+01:00,120.48,71.81,75.41,2017-03-02 09:00:00+01:00
2017-03-02 10:00:00+01:00,118.49,69.95,73.43,2017-03-02 10:00:00+01:00
2017-03-02 11:00:00+01:00,116.78,68.36,71.78,2017-03-02 11:00:00+01:00
2017-03-02 12:00:00+01:00,114.63,133.33,69.57,2017-03-02 12:00:00+01:00
2017-03-02 13:00:00+01:00,114.14,132.84,132.84,2017-03-02 13:00:00+01:00
2017-03-02 14:00:00+01:00,113.84,132.59,132.59,2017-03-02 14:00:00+01:00
2017-03-02 15:00:00+01:00,112.93,131.67,131.67,2017-03-02 15:00:00+01:00
2017-03-02 16:00:00+01:00,111.68,130.36,130.36,2017-03-02 16:00:00+01:00
2017-03-02 17:00:00+01:00,115.24,133.94,133.94,2017-03-02 17:00:00+01:00
2017-03-02 18:00:00+01:00,118.52,137.25,137.25,2017-03-02 18:00:00+01:00
2017-03-02 19:00:00+01:00,123.36,142.06,142.06,2017-03-02 19:00:00+01:00
2017-03-02 20:00:00+01:00,122.06,140.88,140.88,2017-03-02 20:00:00+01:00
2017-03-02 21:00:00+01:00,121.96,140.89,140.89,2017-03-02 21:00:00+01:00
2017-03-02 22:00:00+01:00,119.99,70.28,138.96,2017-03-02 22:00:00+01:00
2017-03-02 23:00:00+01:00,116.68,67.11,71.49,2017-03-02 23:00:00+01:00
2017-03-03 00:00:00+01:00,117.32,67.36,72.05,2017-03-03 00:00:00+01:00
2017-03-03 01:00:00+01:00,111.38,61.77,58.4,2017-03-03 01:00:00+01:00
2017-03-03 02:00:00+01:00,105.48,56.19,52.95,2017-03-03 02:00:00+01:00
2017-03-03 03:00:00+01:00,103.05,53.83,50.7,2017-03-03 03:00:00+01:00
2017-03-03 04:00:00+01:00,102.32,53.19,50.08,2017-03-03 04:00:00+01:00
2017-03-03 05:00:00+01:00,102.6,53.5,50.47,2017-03-03 05:00:00+01:00
2017-03-03 06:00:00+01:00,111.86,62.39,59.04,2017-03-03 06:00:00+01:00
2017-03-03 07:00:00+01:00,117.68,67.89,72.46,2017-03-03 07:00:00+01:00
2017-03-03 08:00:00+01:00,115.67,66.39,70.49,2017-03-03 08:00:00+01:00
2017-03-03 09:00:00+01:00,114.9,65.9,69.74,2017-03-03 09:00:00+01:00
2017-03-03 10:00:00+01:00,113.01,64.26,67.88,2017-03-03 10:00:00+01:00
2017-03-03 11:00:00+01:00,109.06,60.57,63.99,2017-03-03 11:00:00+01:00
2017-03-03 12:00:00+01:00,106.01,124.7,60.89,2017-03-03 12:00:00+01:00
2017-03-03 13:00:00+01:00,105.1,123.77,123.77,2017-03-03 13:00:00+01:00
2017-03-03 14:00:00+01:00,104.6,123.26,123.26,2017-03-03 14:00:00+01:00
2017-03-03 15:00:00+01:00,103.19,121.94,121.94,2017-03-03 15:00:00+01:00
2017-03-03 16:00:00+01:00,102.07,120.76,120.76,2017-03-03 16:00:00+01:00
2017-03-03 17:00:00+01:00,103.99,122.7,122.7,2017-03-03 17:00:00+01:00
2017-03-03 18:00:00+01:00,108.47,127.23,127.23,2017-03-03 18:00:00+01:00
2017-03-03 19:00:00+01:00,111.71,130.49,130.49,2017-03-03 19:00:00+01:00
2017-03-03 20:00:00+01:00,107.52,126.31,126.31,2017-03-03 20:00:00+01:00
2017-03-03 21:00:00+01:00,106.74,125.52,125.52,2017-03-03 21:00:00+01:00
2017-03-03 22:00:00+01:00,105.14,55.71,123.98,2017-03-03 22:00:00+01:00
2017-03-03 23:00:00+01:00,103.46,54.22,58.12,2017-03-03 23:00:00+01:00
2017-03-04 00:00:00+01:00,98.54,49.34,53.12,2017-03-04 00:00:00+01:00
2017-03-04 01:00:00+01:00,97.67,48.61,45.58,2017-03-04 01:00:00+01:00
2017-03-04 02:00:00+01:00,91.58,42.85,40.01,2017-03-04 02:00:00+01:00
2017-03-04 03:00:00+01:00,91.42,42.7,39.89,2017-03-04 03:00:00+01:00
2017-03-04 04:00:00+01:00,89.6,40.97,38.22,2017-03-04 04:00:00+01:00
2017-03-04 05:00:00+01:00,90.32,41.69,38.92,2017-03-04 05:00:00+01:00
2017-03-04 06:00:00+01:00,95.44,46.53,43.61,2017-03-04 06:00:00+01:00
2017-03-04 07:00:00+01:00,97.22,48.22,51.82,2017-03-04 07:00:00+01:00
2017-03-04 08:00:00+01:00,101.38,52.39,56.08,2017-03-04 08:00:00+01:00
2017-03-04 09:00:00+01:00,106.39,57.33,61.13,2017-03-04 09:00:00+01:00
2017-03-04 10:00:00+01:00,106.16,57.32,60.99,2017-03-04 10:00:00+01:00
2017-03-04 11:00:00+01:00,105.85,57.08,60.65,2017-03-04 11:00:00+01:00
2017-03-04 12:00:00+01:00,106.02,124.74,60.78,2017-03-04 12:00:00+01:00
2017-03-04 13:00:00+01:00,108.29,127.09,127.09,2017-03-04 13:00:00+01:00
2017-03-04 14:00:00+01:00,107.45,126.24,126.24,2017-03-04 14:00:00+01:00
2017-03-04 15:00:00+01:00,107.05,125.88,125.88,2017-03-04 15:00:00+01:00
2017-03-04 16:00:00+01:00,102.8,121.59,121.59,2017-03-04 16:00:00+01:00
2017-03-04 17:00:00+01:00,107.69,126.52,126.52,2017-03-04 17:00:00+01:00
2017-03-04 18:00:00+01:00,112.43,131.26,131.26,2017-03-04 18:00:00+01:00
2017-03-04 19:00:00+01:00,115.2,134.12,134.12,2017-03-04 19:00:00+01:00
2017-03-04 20:00:00+01:00,115.7,134.62,134.62,2017-03-04 20:00:00+01:00
2017-03-04 21:00:00+01:00,115.47,134.44,134.44,2017-03-04 21:00:00+01:00
2017-03-04 22:00:00+01:00,112.84,62.87,131.87,2017-03-04 22:00:00+01:00
2017-03-04 23:00:00+01:00,108.86,59.15,63.53,2017-03-04 23:00:00+01:00
2017-03-05 00:00:00+01:00,107.97,58.31,62.64,2017-03-05 00:00:00+01:00
2017-03-05 01:00:00+01:00,98.96,49.74,46.65,2017-03-05 01:00:00+01:00
2017-03-05 02:00:00+01:00,91.5,42.69,39.82,2017-03-05 02:00:00+01:00
2017-03-05 03:00:00+01:00,83.13,34.74,32.13,2017-03-05 03:00:00+01:00
2017-03-05 04:00:00+01:00,81.34,33.03,30.49,2017-03-05 04:00:00+01:00
2017-03-05 05:00:00+01:00,77.72,29.61,27.21,2017-03-05 05:00:00+01:00
2017-03-05 06:00:00+01:00,79.51,31.36,28.89,2017-03-05 06:00:00+01:00
2017-03-05 07:00:00+01:00,85.82,37.41,40.39,2017-03-05 07:00:00+01:00
2017-03-05 08:00:00+01:00,90.42,41.83,45.06,2017-03-05 08:00:00+01:00
2017-03-05 09:00:00+01:00,95.6,46.72,50.21,2017-03-05 09:00:00+01:00
2017-03-05 10:00:00+01:00,103.45,54.21,58.12,2017-03-05 10:00:00+01:00
2017-03-05 11:00:00+01:00,106.9,57.6,61.61,2017-03-05 11:00:00+01:00
2017-03-05 12:00:00+01:00,102.31,121.09,57.0,2017-03-05 12:00:00+01:00
2017-03-05 13:00:00+01:00,98.57,117.31,117.31,2017-03-05 13:00:00+01:00
2017-03-05 14:00:00+01:00,95.96,114.71,114.71,2017-03-05 14:00:00+01:00
2017-03-05 15:00:00+01:00,91.83,110.54,110.54,2017-03-05 15:00:00+01:00
2017-03-05 16:00:00+01:00,90.05,108.73,108.73,2017-03-05 16:00:00+01:00
2017-03-05 17:00:00+01:00,93.6,112.28,112.28,2017-03-05 17:00:00+01:00
2017-03-05 18:00:00+01:00,99.6,118.31,118.31,2017-03-05 18:00:00+01:00
2017-03-05 19:00:00+01:00,104.44,123.2,123.2,2017-03-05 19:00:00+01:00
2017-03-05 20:00:00+01:00,107.77,126.6,126.6,2017-03-05 20:00:00+01:00
